;AREAP;qual;perc_qual_AP
15398;3106705001004;11;0.13340227540645316
15399;3106705001004;12;0.003420516854618457
15400;3106705001004;13;0.004431507824376256
15401;3106705001004;14;0.0064120449347390565
15402;3106705001004;15;0.004453420480163895
15403;3106705001004;16;0.0013785518426028918
15404;3106705001004;17;0.0005747262386287963
15407;3106705001005;1;0.26515522857995916
15409;3106705001005;2;0.05633328558854946
15410;3106705001005;3;0.0660574946784361
15411;3106705001005;4;0.1548318311438192
15412;3106705001005;5;0.0748575844568545
15413;3106705001005;6;0.061406827542641575
15414;3106705001005;7;0.061683217930758115
15415;3106705001005;8;0.11221051876270317
15416;3106705001005;9;0.03768945740165587
15417;3106705001005;10;0.02698480799579722
15418;3106705001005;11;0.07302307655224347
15419;3106705001005;12;0.0008139145646274875
15420;3106705001005;13;0.002258492153260489
15421;3106705001005;14;0.0008250896694466919
15422;3106705001005;15;0.004480257632290985
15423;3106705001005;16;0.0010318589870183372
15424;3106705001005;17;0.00035705635993812045
15427;3106705001006;1;0.26460204239882074
15429;3106705001006;2;0.05953699276355852
15430;3106705001006;3;0.0586264600203539
15431;3106705001006;4;0.13898369764155968
15432;3106705001006;5;0.079212631097783
15433;3106705001006;6;0.06469124400700506
15434;3106705001006;7;0.05803020427102274
15435;3106705001006;8;0.09197061521246977
15436;3106705001006;9;0.03347804466977386
15437;3106705001006;10;0.02829193142243579
15438;3106705001006;11;0.10269939553924666
15439;3106705001006;12;0.0020559048149118345
15440;3106705001006;13;0.0036976528464191362
15441;3106705001006;14;0.0014555867981593238
15442;3106705001006;15;0.010085594815034916
15443;3106705001006;16;0.001231786722103541
15444;3106705001006;17;0.0013502149593415313
15446;3106705001007;1;0.3121489332787828
15448;3106705001007;2;0.05199154156745363
15449;3106705001007;3;0.08538418627412861
15450;3106705001007;4;0.1521309921894963
15451;3106705001007;5;0.09041076788166179
15452;3106705001007;6;0.07415918512243813
15453;3106705001007;7;0.06553802235683912
15454;3106705001007;8;0.07855194163824124
15455;3106705001007;9;0.029690568157395885
15456;3106705001007;10;0.019185484620367555
15457;3106705001007;11;0.03892064805380021
15458;3106705001007;13;0.00047302863373974933
15459;3106705001007;14;0.0009752141162230224
15460;3106705001007;15;0.0004394861094320828
15462;3106705001008;1;0.30240654580428133
15464;3106705001008;2;0.055392753185363824
15465;3106705001008;3;0.07859129559763783
15466;3106705001008;4;0.1675555262702658
15467;3106705001008;5;0.09818519097743116
15468;3106705001008;6;0.05347779134525224
15469;3106705001008;7;0.04580387260597415
15470;3106705001008;8;0.0860695992151814
15471;3106705001008;9;0.02654104746460424
15472;3106705001008;10;0.021093845516026447
15473;3106705001008;11;0.0574255626214546
15474;3106705001008;12;0.001388550043723049
15475;3106705001008;13;0.0004902163125991995
15476;3106705001008;14;0.0012244264055255914
15477;3106705001008;15;0.0006549292557039322
15478;3106705001008;16;0.0024185474656075448
15479;3106705001008;17;0.0012802999133676106
15482;3106705001009;1;0.19286890927320857
15484;3106705001009;2;0.035689602088332974
15485;3106705001009;3;0.05099228360849904
15486;3106705001009;4;0.13538326145682514
15487;3106705001009;5;0.05247405547999839
15488;3106705001009;6;0.042111158129197926
15489;3106705001009;7;0.04404342010118897
15490;3106705001009;8;0.08410244463218455
15491;3106705001009;9;0.04651092377419774
15492;3106705001009;10;0.036774429594587196
15493;3106705001009;11;0.1713823666447517
15494;3106705001009;12;0.010892914656390237
15495;3106705001009;13;0.012853651048210292
15496;3106705001009;14;0.01542953388387171
15497;3106705001009;15;0.039033200208777485
15498;3106705001009;16;0.02339083202162575
15499;3106705001009;17;0.006067013398152163
15502;3106705001010;1;0.26145287160547304
15504;3106705001010;2;0.04974412345390037
15505;3106705001010;3;0.06100834374492844
15506;3106705001010;4;0.14804397784438986
15507;3106705001010;5;0.07168016015133852
15508;3106705001010;6;0.0582621555795155
15509;3106705001010;7;0.05795763244677664
15510;3106705001010;8;0.10004460546252845
15511;3106705001010;9;0.045827172960241774
15512;3106705001010;10;0.023475229881842138
15513;3106705001010;11;0.09938442950306324
15514;3106705001010;12;0.004020783058224566
15515;3106705001010;13;0.0019630672142301854
15516;3106705001010;14;0.002781546606598378
15517;3106705001010;15;0.011345721078963842
15518;3106705001010;16;0.0030081794079846887
15520;3106705001011;1;0.25547415001127316
15522;3106705001011;2;0.0447370873129632
15523;3106705001011;3;0.06590891528322822
15524;3106705001011;4;0.14448041349352655
15525;3106705001011;5;0.060628092708247976
15526;3106705001011;6;0.053681784364947936
15527;3106705001011;7;0.0631734620586978
15528;3106705001011;8;0.08851609189399276
15529;3106705001011;9;0.038239769665322
15530;3106705001011;10;0.03662834322384065
15531;3106705001011;11;0.1199435824960976
15532;3106705001011;12;0.0042084616251763995
15533;3106705001011;13;0.004558914133661026
15534;3106705001011;14;0.0053778303731049195
15535;3106705001011;15;0.008358181473216209
15536;3106705001011;16;0.005231788627019004
15537;3106705001011;17;0.0008531312556847776
15539;3106705001012;1;0.2862838002234272
15541;3106705001012;2;0.05678032592281013
15542;3106705001012;3;0.06778641953824627
15543;3106705001012;4;0.15327728528899054
15544;3106705001012;5;0.08206697241015132
15545;3106705001012;6;0.06483360300544441
15546;3106705001012;7;0.06591465308903861
15547;3106705001012;8;0.08741958288908855
15548;3106705001012;9;0.03677250809189479
15549;3106705001012;10;0.02490655791150146
15550;3106705001012;11;0.067782233668264
15551;3106705001012;12;0.001750314586963888
15552;3106705001012;13;0.0004470630521391569
15553;3106705001012;14;0.0006127902873800963
15554;3106705001012;15;0.0025709685656071187
15555;3106705001012;16;0.0003808095708390554
15556;3106705001012;17;0.0004141118982133184
15558;3106705001013;1;0.3474892191223226
15560;3106705001013;2;0.06525849106220605
15561;3106705001013;3;0.08907298513252203
15562;3106705001013;4;0.1445066797430352
15563;3106705001013;5;0.07935042644351924
15564;3106705001013;6;0.05049423012536414
15565;3106705001013;7;0.05406083447579087
15566;3106705001013;8;0.06521466389223934
15567;3106705001013;9;0.03430641756548213
15568;3106705001013;10;0.016294748120235562
15569;3106705001013;11;0.04525026088912953
15570;3106705001013;12;0.00026030138004729035
15571;3106705001013;13;0.0006127486862016444
15572;3106705001013;14;0.000903262917120252
15573;3106705001013;15;0.004815200865932163
15574;3106705001013;16;0.0016547983785146518
15575;3106705001013;17;0.00045473120033724305
15578;3109006001001;1;0.25790316791589296
15580;3109006001001;2;0.06335478472039512
15581;3109006001001;3;0.09356781725344394
15582;3109006001001;4;0.17398170145933275
15583;3109006001001;5;0.05801187367398953
15584;3109006001001;6;0.04219747444436778
15585;3109006001001;7;0.05012764895509794
15586;3109006001001;8;0.05798598976702345
15587;3109006001001;9;0.028830627470309247
15588;3109006001001;10;0.029459994245686367
15589;3109006001001;11;0.10778616702602381
15590;3109006001001;12;0.003498799757622687
15591;3109006001001;13;0.0035919315720806125
15592;3109006001001;14;0.0027874609077740376
15593;3109006001001;15;0.010909977224695128
15594;3109006001001;16;0.011177518963627713
15595;3109006001001;17;0.0048270646426366234
15597;3110004001001;1;0.24235127575213966
15599;3110004001001;2;0.053306514203391664
15600;3110004001001;3;0.07003447615998032
15601;3110004001001;4;0.16796243542170897
15602;3110004001001;5;0.05167969574417274
15603;3110004001001;6;0.04132431422684281
15604;3110004001001;7;0.05265566510615827
15605;3110004001001;8;0.08324465184029227
15606;3110004001001;9;0.04109568035290228
15607;3110004001001;10;0.026077196483623142
15608;3110004001001;11;0.1449551665493765
15609;3110004001001;12;0.003240207651515617
15610;3110004001001;13;0.00273340610903869
15611;3110004001001;14;0.00401130071332346
15612;3110004001001;15;0.008672008404538158
15613;3110004001001;16;0.0041105737241522
15614;3110004001001;17;0.002545431556843389
15616;3112505001001;1;0.26761934966316697
15618;3112505001001;2;0.048639551413670455
15619;3112505001001;3;0.08734575498510352
15620;3112505001001;4;0.22146776132935986
15621;3112505001001;5;0.06769645228291742
15622;3112505001001;6;0.038423126261293225
15623;3112505001001;7;0.05037998062261272
15624;3112505001001;8;0.07300025844645697
15625;3112505001001;9;0.02658410014048558
15626;3112505001001;10;0.022971316173227768
15627;3112505001001;11;0.08334150415580203
15628;3112505001001;12;0.0009363767683982859
15629;3112505001001;13;0.0020591229747799838
15630;3112505001001;14;0.0031265126836907352
15631;3112505001001;15;0.005118089279986543
15632;3112505001001;16;0.0005112175785049556
15633;3112505001001;17;0.0007795252405428385
15636;3115904001001;1;0.3125897800791124
15638;3115904001001;2;0.05581081286403694
15639;3115904001001;3;0.0825079204711813
15640;3115904001001;4;0.2544529351518236
15641;3115904001001;5;0.04544321919754526
15642;3115904001001;6;0.04767905037050331
15643;3115904001001;7;0.024517531721105188
15644;3115904001001;8;0.07649004347128287
15645;3115904001001;9;0.02737534737084599
15646;3115904001001;10;0.014768827674856223
15647;3115904001001;11;0.05502344688092787
15648;3115904001001;13;0.000990351396607758
15649;3115904001001;14;0.0023507333501712954
15652;3117876001001;1;0.26204332245696726
15654;3117876001001;2;0.049938153176229516
15655;3117876001001;3;0.052354491969262305
15656;3117876001001;4;0.16466020085040986
15657;3117876001001;5;0.07918807468852461
15658;3117876001001;6;0.042703757375000005
15659;3117876001001;7;0.06584305022745902
15660;3117876001001;8;0.10011875716393444
15661;3117876001001;9;0.03155172588524591
15662;3117876001001;10;0.03047891062704919
15663;3117876001001;11;0.11015856948770494
15664;3117876001001;12;0.003334483346311476
15665;3117876001001;13;0.0007296058606557379
15666;3117876001001;15;0.004488774696721313
15667;3117876001001;16;0.0010925524897540985
15668;3117876001001;17;0.001315569698770492
15670;3118601001001;1;0.24833586179791578
15672;3118601001001;2;0.05210047253253744
15673;3118601001001;3;0.07363004329625449
15674;3118601001001;4;0.1639411456919725
15675;3118601001001;5;0.09024905249482638
15676;3118601001001;6;0.048648849381661016
15677;3118601001001;7;0.05728375206362794
15678;3118601001001;8;0.09058273254338474
15679;3118601001001;9;0.039244571007259504
15680;3118601001001;10;0.029120145431177965
15681;3118601001001;11;0.0956957925992853
15682;3118601001001;12;0.0023427377504448193
15683;3118601001001;13;0.0014818670333988653
15684;3118601001001;14;0.001530596926973689
15685;3118601001001;15;0.00458592934085186
15686;3118601001001;16;0.0006081849388086106
15687;3118601001001;17;0.0006182651696188279
15690;3118601001002;1;0.2273135004434875
15692;3118601001002;2;0.05097464054939373
15693;3118601001002;3;0.06656277096776536
15694;3118601001002;4;0.15787544289500757
15695;3118601001002;5;0.07838571531927523
15696;3118601001002;6;0.06344176194795857
15697;3118601001002;7;0.05681499004686257
15698;3118601001002;8;0.10517032684755573
15699;3118601001002;9;0.03208433905901583
15700;3118601001002;10;0.03254427853488132
15701;3118601001002;11;0.11003750220126579
15702;3118601001002;12;0.002485897348474312
15703;3118601001002;13;0.0018017824217074977
15704;3118601001002;14;0.004199083052568181
15705;3118601001002;15;0.008481630304930238
15706;3118601001002;16;0.0015059722174465089
15707;3118601001002;17;0.00032036584240405496
15710;3118601001003;1;0.1810947107865608
15712;3118601001003;2;0.04227203485536363
15713;3118601001003;3;0.04996245801239759
15714;3118601001003;4;0.12312813524277065
15715;3118601001003;5;0.06813292730434806
15716;3118601001003;6;0.049812158138672645
15717;3118601001003;7;0.06072055803780122
15718;3118601001003;8;0.11499252165811032
15719;3118601001003;9;0.04779351942724546
15720;3118601001003;10;0.043345012151326065
15721;3118601001003;11;0.1648751305492808
15722;3118601001003;12;0.006822641463186627
15723;3118601001003;13;0.0067856528206651666
15724;3118601001003;14;0.005502383232196106
15725;3118601001003;15;0.017360642171057657
15726;3118601001003;16;0.013548413539389943
15727;3118601001003;17;0.0038511006096271527
15729;3118601001004;1;0.18010367384960285
15731;3118601001004;2;0.0420138602093106
15732;3118601001004;3;0.051843220354691244
15733;3118601001004;4;0.13821490229051947
15734;3118601001004;5;0.06544345882259847
15735;3118601001004;6;0.04504929426455358
15736;3118601001004;7;0.0646766710496332
15737;3118601001004;8;0.1144433195308958
15738;3118601001004;9;0.04047992531932479
15739;3118601001004;10;0.04331961380402539
15740;3118601001004;11;0.16803994322509402
15741;3118601001004;12;0.004302252119952445
15742;3118601001004;13;0.00865525720926671
15743;3118601001004;14;0.009080511789574659
15744;3118601001004;15;0.011282785842837728
15745;3118601001004;16;0.00939979080532
15746;3118601001004;17;0.0036515195127990374
15748;3118601001005;1;0.23348908726064316
15750;3118601001005;2;0.045518459893307626
15751;3118601001005;3;0.05587397968172189
15752;3118601001005;4;0.13924599267538657
15753;3118601001005;5;0.08352823836596533
15754;3118601001005;6;0.04683329000115157
15755;3118601001005;7;0.060228574631075546
15756;3118601001005;8;0.09723283073311399
15757;3118601001005;9;0.04135447649871562
15758;3118601001005;10;0.03442698054999222
15759;3118601001005;11;0.12802083184603294
15760;3118601001005;12;0.004178043696590974
15761;3118601001005;13;0.006046793602065333
15762;3118601001005;14;0.003279666232978947
15763;3118601001005;15;0.012830791559485785
15764;3118601001005;16;0.004693987739854402
15765;3118601001005;17;0.0032179750319182286
15767;3118601001006;1;0.22014732925527233
15769;3118601001006;2;0.05553406834819655
15770;3118601001006;3;0.05650181436607425
15771;3118601001006;4;0.1399821722306793
15772;3118601001006;5;0.07778573385442429
15773;3118601001006;6;0.05468194630718699
15774;3118601001006;7;0.06210981552620513
15775;3118601001006;8;0.10893514815266352
15776;3118601001006;9;0.041965601109416335
15777;3118601001006;10;0.028844992261898607
15778;3118601001006;11;0.13424191426407572
15779;3118601001006;12;0.0035110241433597496
15780;3118601001006;13;0.004467459864491113
15781;3118601001006;14;0.004434427762148591
15782;3118601001006;15;0.005399639693338979
15783;3118601001006;16;0.0007329004205874551
15784;3118601001006;17;0.0007240124399810853
15787;3118601001007;1;0.26736387989633953
15789;3118601001007;2;0.05582990135921168
15790;3118601001007;3;0.06818996080857777
15791;3118601001007;4;0.1358248688659367
15792;3118601001007;5;0.0751841485745409
15793;3118601001007;6;0.07661139804302558
15794;3118601001007;7;0.06201001618318082
15795;3118601001007;8;0.08497099273322913
15796;3118601001007;9;0.04809670241860769
15797;3118601001007;10;0.028127719387088326
15798;3118601001007;11;0.08725705510051417
15799;3118601001007;12;0.001885373803481087
15800;3118601001007;13;0.0006455681174682025
15801;3118601001007;14;0.004797708574034179
15802;3118601001007;15;0.0010665175475510218
15803;3118601001007;16;0.0011438841184316553
