AREAP;num_employees_clt;num_firms
2300804001001;446;12
2300903001001;685;35
2301000003001;927;28
2301000003002;1128;47
2301000003003;8532932875;447
2301109003001;1805;50
2301109003002;2279;216
2301109003003;4924;317
2301208001001;1707;75
2301257001001;583;13
2301307001001;932;29
2301406001001;1135;17
2301505001001;197;9
2301604001001;1489;52
2301703001001;714;62
2301802001001;6;4
2301851001001;1204;27
2301901003001;3560;132
2301901003002;3896;197
2301950001001;1084;75
2302008001001;1401;67
2302057001001;1061;19
2302107003001;81;17
2302107003002;2552;235
2302206003001;3335;219
2302206003002;1492;32
2302305003001;1800;37
2302404003001;2453;182
2302404003002;9;4
2302503003001;2770;262
2302503003002;107;17
2302602003001;5593;347
2302602003002;250;52
2302701001001;1552;117
2302800003001;19;5
2302800003002;410;41
2302800003003;8530217046;271
2302909001001;859;28
2303006001001;1041;30
2303105001001;789;22
2303204001001;1941;53
2303303001001;761;34
2303402001001;802;30
2303501003001;172;11
2303501003002;4425;294
2303501003003;1101;89
2303600001001;717;18
2303659001001;600;10
2303709005010;13357;465
2303709005012;8692;272
2303709005017;2859;51
2303709005019;8586482857;148
2303709005030;3126;117
2303709005036;661;104
2303709005041;948;40
2303709005043;8532436625;157
2303709005046;27;6
2303709005047;680;87
2303709005048;522;114
2303709005049;299;53
2303709005053;1980;173
2303709005054;869;95
2303808001001;1615;89
2303907001001;1853;33
2303931001001;801;14
2303956001001;1959;63
2304004001001;849;45
2304103003001;2741;151
2304103003002;493;113
2304103003003;1094;256
2304103003004;32;7
2304202003001;109;2
2304202003002;240;40
2304202003003;1770;113
2304202003004;199;51
2304202003005;2260;325
2304202003006;11862;767
2304236001001;811;17
2304251001001;1555;57
2304269001001;882;22
2304277001001;575;5
2304285003001;20534;514
2304285003002;13741;357
2304301001001;1203;40
2304350001001;1495;87
2304400005002;55858;3882
2304400005006;10145;558
2304400005009;5317;356
2304400005010;8530403164;5201
2304400005011;8845;729
2304400005012;1844;193
2304400005016;40151;1675
2304400005017;8532865223;282
2304400005018;60942;561
2304400005019;17321;839
2304400005022;52362;2492
2304400005024;24055;1858
2304400005027;22735;1559
2304400005029;8532446305;765
2304400005033;10692;742
2304400005034;8532453988;1029
2304400005035;10009;520
2304400005037;7020;436
2304400005039;8532491230;701
2304400005040;8532818886;447
2304400005041;2467;214
2304400005044;3189;302
2304400005045;3715;383
2304400005048;2559;323
2304400005049;10857;385
2304400005050;10289;368
2304400005051;8632;388
2304400005058;8532551965;853
2304400005061;2506;260
2304400005062;8360;671
2304400005063;25652852982;285
2304400005064;21263;1083
2304400005065;9738;699
2304400005072;1966;170
2304400005073;2042;288
2304400005074;4015;376
2304400005076;1202;190
2304400005078;59732061872;302
2304400005079;1845;326
2304400005081;5567;504
2304400005083;8588415917;667
2304400005084;2282;247
2304400005088;8530870559;360
2304400005089;4331;359
2304400005090;8532575069;409
2304400005094;3986;313
2304400005098;4885;336
2304400005101;8532438657;362
2304400005103;9843;846
2304400005105;8532654171;776
2304400005106;3933;263
2304400005107;8201;386
2304400005109;20753;645
2304400005116;2361;220
2304400005118;474;105
2304459001001;1019;44
2304509001001;8532436317;62
2304608001001;514;14
2304657001001;844;14
2304707003001;26;3
2304707003002;2880;90
2304806001001;187;2
2304905001001;482;24
2304954001001;2857;68
2305001003001;10;5
2305001003002;2854;174
2305100001001;843;39
2305209001001;1206;44
2305233003001;2931;72
2305233003002;18309;230
2305266001001;1051;21
2305308001001;1317;74
2305332001001;1083;15
2305357001001;2721;95
2305407003001;3787;268
2305407003002;46;10
2305506003001;18;3
2305506003002;1443;198
2305506003003;3552;218
2305506003004;404;87
2305506003005;3363;515
2305506003006;2015;28
2305605001001;1467;77
2305654001001;585;20
2305704001001;577;24
2305803003001;2301;186
2305803003002;81;30
2305902003001;1829;74
2306009001001;868;36
2306108001001;1498;48
2306207001001;489;28
2306256003001;2133;134
2306256003002;818;24
2306306003001;1;1
2306306003002;8533465413;220
2306405003001;7391;267
2306405003002;1;1
2306405003003;514;48
2306405003004;1;1
2306405003005;617;112
2306504001001;1041;32
2306553003001;2596;34
2306553003002;93;17
2306603001001;788;25
2306702001001;1168;52
2306801001001;820;39
2306900003002;2357;187
2307007003001;1249;59
2307007003002;1733;93
2307106001001;2013;78
2307205001001;512;14
2307254001001;1620;151
2307304005000;371;33
2307304005001;8968;990
2307304005003;3079;354
2307304005012;1490;86
2307304005014;1138;162
2307304005015;1059;67
2307304005016;1083;214
2307304005018;4469;26
2307304005019;8835230324;453
2307304005022;8833129941;438
2307304005029;2032;194
2307304005032;1073;113
2307304005035;1674;73
2307403001001;1495;84
2307502003001;7;1
2307502003002;1336;48
2307601003001;4271;415
2307601003002;1749;117
2307635001001;1131;51
2307650005004;1744;99
2307650005005;8532558383;278
2307650005006;1251;44
2307650005009;7166;130
2307650005010;8531343095;380
2307650005014;307;49
2307650005020;2189;228
2307650005029;1508;141
2307650005033;910;68
2307650005038;4519;265
2307650005045;2394;139
2307700003001;46;1
2307700003002;8533423257;333
2307700003003;912;73
2307700003004;1091;71
2307809001001;2574;94
2307908001001;1073;14
2308005003001;1416;71
2308005003002;65;7
2308104003001;1933;89
2308104003002;96;10
2308203001001;706;31
2308302001001;1881;104
2308351001001;672;24
2308377001001;725;6
2308401003001;29;5
2308401003002;2034;78
2308500003001;22;8
2308500003002;1973;124
2308609001001;1218;51
2308708003001;184;20
2308708003002;4910;236
2308807001001;595;6
2308906001001;1022;26
2309003001001;1012;23
2309102001001;390;15
2309201001001;1410;74
2309300003001;1817;117
2309300003002;30;14
2309409001001;1067;32
2309458001001;1092;41
2309508001001;1059;80
2309607003001;592;48
2309607003002;7720;255
2309706003001;5969;158
2309706003002;358;37
2309706003003;201;32
2309805001001;950;45
2309904001001;508;9
2310001001001;688;29
2310100001001;883;21
2310209003001;2212;68
2310209003002;1549;106
2310258003001;3293;121
2310308003001;63;23
2310308003002;646;11
2310407001001;837;18
2310506003001;171;41
2310506003002;1907;37
2310605001001;720;32
2310704003001;2529;77
2310704003002;165;37
2310803001001;988;22
2310852001001;1669;85
2310902001001;622;43
2310951001001;450;7
2311009001001;608;14
2311108001001;1224;26
2311207001001;716;33
2311231001001;456;9
2311264001001;942;26
2311306003001;1059;135
2311306003002;58;7
2311306003003;6353;398
2311355001001;1181;41
2311405003001;160;33
2311405003002;3515;270
2311405003003;7;5
2311504001001;2161;114
2311603001001;1870;139
2311702001001;53018228528;63
2311801003001;332;27
2311801003002;732;56
2311801003003;10609;473
2311900001001;899;10
2311959001001;1368;8
2312007001001;1698;47
2312106001001;1155;40
2312205003001;2782;75
2312205003002;368;100
2312304003001;1034;153
2312304003002;1861;78
2312403003001;7050;164
2312403003002;771;62
2312502001001;341;30
2312601001001;950;38
2312700001001;2165;157
2312809001001;334;11
2312908003001;1344;109
2312908003002;9307;558
2312908003003;426;59
2312908003004;4427;448
2312908003005;20315;124
2312908003006;501;27
2312908003007;41;1
2312908003008;924;28
2312908003009;4633;490
2313005001001;1031;49
2313104003001;1932;184
2313104003002;17;5
2313203001001;1199;37
2313252001001;541;5
2313302003001;87;14
2313302003002;8834375845;192
2313351001001;1041;19
2313401003001;25;5
2313401003002;1358;219
2313401003003;3420;245
2313500003001;70;12
2313500003002;2224;71
2313559001001;954;18
2313609003001;8836344649;147
2313708001001;415;9
2313757001001;889;32
2313807001001;2511;43
2313906001001;1076;20
2313955001001;1474;97
2314003003001;286;55
2314003003002;2259;104
2314102003001;284;92
2314102003002;2429;10
2400109001001;963;99
2400208003001;1968;206
2400208003002;3607;435
2400307001001;739;37
2400406001001;246;7
2400505001001;830;50
2400604001001;166;8
2400703001001;2607;143
2400802001001;868;81
2400901001001;278;9
2401008003001;391;93
2401008003002;1706;96
2401107001001;3977;209
2401206001001;2734;44
2401305001001;414;18
2401404001001;4008;45
2401453001001;3341;164
2401503001001;248;11
2401602001001;399;9
2401651001001;250;7
2401701001001;428;42
2401800001001;744;47
2401859001001;336;19
2401909001001;300;14
2402006003001;1299;130
2402006003002;1885;218
2402006003003;6024;672
2402105001001;1850;18
2402204001001;2495;221
2402303001001;1249;96
2402402001001;1252;118
2402501001001;1042;39
2402600003001;3445;154
2402600003002;1848;257
2402600003003;41;3
2402709001001;638;51
2402808001001;350;12
2402907001001;253;5
2403004001001;842;59
2403103003001;3480;411
2403103003002;1304;125
2403202001001;318;7
2403251005001;7948;345
2403251005002;2561;172
2403251005003;6287;339
2403251005004;4563;271
2403251005005;1317;142
2403251005006;4167;281
2403251005007;1448;193
2403251005008;8436633412;148
2403251005009;1137;179
2403251005010;1810;82
2403251005011;874;141
2403301001001;178;11
2403400001001;518;32
2403509001001;449;17
2403608001001;799;121
2403707001001;381;16
2403756001001;284;16
2403806001001;509;43
2403905001001;225;6
2404002001001;276;13
2404101001001;430;11
2404200001001;3190;211
2404309001001;923;46
2404408001001;750;62
2404507001001;3509;113
2404606001001;938;29
2404705001001;2118;67
2404804001001;230;5
2404853001001;1182;57
2404903001001;487;20
2405009001001;389;19
2405108001001;607;22
2405207001001;431;19
2405306001001;232;8
2405405001001;318;5
2405504001001;216;6
2405603001001;1485;160
2405702001001;1242;130
2405801003001;2163;216
2405900001001;173;6
2406007001001;308;7
2406106001001;1487;108
2406155001001;281;5
2406205001001;360;11
2406304001001;394;19
2406403001001;286;12
2406502001001;1074;48
2406601001001;263;20
2406700001001;792;47
2406809001001;304;15
2406908001001;234;8
2407005001001;492;17
2407104003001;3583;148
2407104003002;7028;395
2407203003001;941;92
2407203003002;2559;174
2407252001001;151;8
2407302001001;388;17
2407401001001;553;52
2407500001001;1120;61
2407609001001;296;6
2407708001001;498;28
2407807001001;1321;74
2407906001001;225;8
2408003005001;15875;1231
2408003005002;745;85
2408003005003;5404;398
2408003005004;2962;210
2408003005005;2298;142
2408003005006;8433171272;161
2408003005007;538;75
2408003005008;2102;223
2408003005009;6434;532
2408003005010;6195;288
2408003005011;4469;409
2408003005012;3940;156
2408003005013;4708;92
2408102004001;95514;1517
2408102004002;547;111
2408102004003;1927;165
2408102004004;21146;1155
2408102004005;673;108
2408102004006;8436069654;864
2408102004007;6503;585
2408102004008;678;138
2408102004009;1305;140
2408102004010;17240;82
2408102004011;16863110805;827
2408102004012;14646;1103
2408102004013;12981;1145
2408102004014;3856;154
2408102004015;3955;309
2408102004016;1634;144
2408102004017;65233;3629
2408102004018;10147;1223
2408102004019;9032;687
2408102004020;2762;300
2408102004021;8432059211;321
2408102004022;5927;422
2408102004023;5577;609
2408201001001;2126;194
2408300003001;2274;151
2408300003002;291;57
2408409001001;293;9
2408508001001;426;28
2408607001001;210;4
2408706001001;294;10
2408805001001;261;11
2408904001001;2939;351
2408953001001;691;33
2409100001001;764;28
2409209001001;227;9
2409308001001;541;38
2409332001001;374;15
2409407003001;2872;410
2409506001001;290;8
2409605001001;335;7
2409704001001;480;20
2409803001001;766;43
2409902001001;1272;63
2410009001001;29;11
2410108001001;626;28
2410207001001;567;33
2410256001001;517;14
2410306001001;462;29
2410405001001;600;27
2410504001001;236;11
2410603001001;243;6
2410702001001;218;7
2410801001001;273;3
2410900001001;175;21
2411007001001;202;13
2411056001001;364;42
2411106001001;297;7
2411205003001;629;95
2411205003002;2082;204
2411403001001;760;52
2411429001001;336;22
2411502001001;1409;111
2411601001001;318;8
2411700001001;398;7
2411809001001;388;21
2411908001001;395;16
2412005003001;206;25
2412005003002;659;61
2412005003003;1845;103
2412005003004;8718;229
2412104001001;381;30
2412203003001;3398;241
2412203003002;823;38
2412302001001;723;29
2412401001001;703;46
2412500001001;1006;73
2412559001001;638;46
2412609001001;1829;100
2412708001001;373;37
2412807001001;398;26
2412906001001;646;45
2413003001001;385;35
2413102001001;305;13
2413201001001;547;14
2413300001001;305;18
2413359001001;571;30
2413409001001;787;54
2413508001001;234;11
2413557001001;261;11
2413607001001;323;16
2413706001001;401;12
2413805001001;286;13
2413904001001;8432213549;56
2414001001001;968;69
2414100001001;297;16
2414159001001;456;18
2414209001001;2496;313
2414308001001;275;12
2414407001001;2108;135
2414456001001;286;10
2414506001001;701;45
2414605001001;586;20
2414704001001;363;20
2414753001001;201;3
2414803001001;795;47
2414902001001;157;4
2415008001001;302;9
2500106001001;564;22
2500205001001;367;9
2500304003001;1427;118
2500403001001;1460;63
2500502001001;700;55
2500536001001;245;6
2500577001001;328;4
2500601001001;3302;120
2500700001001;917;55
2500734001001;176;6
2500775001001;456;29
2500809001001;918;31
2500908001001;629;41
2501005001001;1195;43
2501104001001;1388;107
2501153001001;41;2
2501203001001;354;20
2501302001001;117;40
2501351001001;284;12
2501401001001;509;23
2501500001001;1287;47
2501534001001;274;9
2501575001001;435;8
2501609001001;778;33
2501708001001;227;8
2501807003001;8388814135;120
2501807003002;990;61
2501807003003;1101;168
2501807003004;1265;181
2501906001001;997;60
2502003001001;333;12
2502052001001;215;7
2502102001001;334;9
2502151001001;957;36
2502201001001;171;7
2502300001001;265;7
2502409001001;585;20
2502508001001;765;65
2502607001001;384;9
2502706001001;308;11
2502805001001;557;35
2502904001001;412;9
2503001001001;4618;81
2503100001001;440;32
2503209003001;1719;124
2503209003002;7165;400
2503209003003;7283;398
2503308001001;497;28
2503407001001;222;7
2503506001001;696;35
2503555001001;486;10
2503605001001;379;22
2503704003001;2406;276
2503704003002;395;47
2503704003003;4278;463
2503753001001;245;6
2503803001001;402;17
2503902001001;293;17
2504009005001;8333444690;2115
2504009005002;4673;233
2504009005003;666;95
2504009005004;13810;506
2504009005005;4550;336
2504009005006;2943;404
2504009005007;234;41
2504009005008;1486;88
2504009005009;2649;91
2504009005010;1270;140
2504009005011;1743;160
2504009005012;2343;180
2504009005013;3531;111
2504009005014;901;62
2504009005015;924;109
2504009005016;4475;304
2504009005017;446;93
2504009005018;596;92
2504009005019;680;89
2504009005020;11880;128
2504009005021;39;6
2504033001001;385;14
2504074001001;246;6
2504108001001;255;2
2504157001001;487;11
2504207001001;280;14
2504306003001;165;20
2504306003002;2264;221
2504355001001;440;11
2504405001001;984;56
2504504001001;437;11
2504603001001;2963;148
2504702001001;337;19
2504801001001;580;52
2504850001001;143;7
2504900001001;1087;37
2505006001001;598;15
2505105001001;1236;89
2505204001001;517;29
2505238001001;484;14
2505279001001;311;10
2505303001001;101;4
2505352001001;283;6
2505402001001;508;28
2505501001001;271;5
2505600001001;370;11
2505709001001;397;18
2505808001001;155;10
2505907001001;350;6
2506004003001;1295;122
2506004003002;2325;147
2506103001001;520;24
2506202001001;212;10
2506251001001;419;10
2506301003001;704;14
2506301003002;760;104
2506301003003;8388917879;588
2506400001001;894;49
2506509001001;265;10
2506608001001;289;10
2506707001001;500;15
2506806001001;1318;71
2506905001001;1896;160
2507002001001;2177;158
2507101001001;969;39
2507200001001;560;36
2507309001001;757;46
2507408001001;450;18
2507507005001;22349;2455
2507507005002;7732;803
2507507005003;8388894791;607
2507507005004;16664911025;206
2507507005005;36656;590
2507507005006;12813;235
2507507005007;8845;677
2507507005008;7741;355
2507507005009;94060;642
2507507005010;31132338122;1930
2507507005011;42646;3465
2507507005012;5277;566
2507606001001;516;19
2507705001001;1166;56
2507804001001;498;29
2507903001001;795;43
2508000001001;458;20
2508109001001;424;12
2508208001001;460;13
2508307001001;1567;117
2508406001001;251;4
2508505001001;344;12
2508554001001;152;4
2508604001001;1870;62
2508703001001;261;6
2508802001001;296;17
2508901003001;4898;297
